id,name,site_buy,date,town,price,age,img_url,content,id_cultural
356,Творческий вечер С. Г. Сорофановой,0,7 ноября 2017,Москва,0,12+,https://www.2do2go.ru/uploads/8de9525baa2e719c4b9dd87f55746032_w500_h500.jpg,"7 ноября в МБУК ЦКД «Марфино» пройдет творческий вечер члена союза писателей России Сорофановой Светланы Григорьевны, презентация книги «В ожидании чуда». В программе – концертные номера хора русской песни «Ивушки» и детского хора русской песни «Совечера» , а также живое общение с удивительным человеком, ярким автором и исполнителем – Сорофановой С. Г.  Светлана Григорьевна расскажет об истории создания книги «В ожидании чуда», ответит на все интересующие зрителей вопросы, а также каждый желающий участник мероприятия сможет рассказать произведения своего собственного сочинения. ",0
357,KинzаMята,0,16 сентября 2017,Москва,0,0+,https://www.2do2go.ru/uploads/de555a946e063f18ef57b2ea007debf0_w500_h500.jpg,"16 сентября на площади Центра культуры и досуга состоится праздничное мероприятие «KИНZАМЯТА», посвященное празднованию Дня городского округа Мытищи в рамках Года экологии. Откроет праздничную программу экофлешмоб от воспитанников хореографической студии «Драйв» ЦКД «Марфино». В рамках концертной программы выступят также участники музыкальных, вокальных и вокально-инструментальных коллективов Центра культуры.  Пройдёт выставка работ победителей конкурса «Федоскино – мир ярких красок».  Для взрослых и детей будет организовано большое количество творческих и спортивных мастер-классов: по кемпингу, по скрапбукингу.  Закончится праздник салютом.",0
358,VI Фестиваль танцевальных направлений «Оранжевый фламинго»,0,12 января 2019,Москва,150,0+,https://www.2do2go.ru/uploads/84df5789b8cb60775b576c99746f5392_w500_h500.jpg,"«Оранжевый фламинго» – новогодняя сказочная история о девочке Настеньке, которая с помощью волшебного посоха Деда Мороза хотела получить все блага и прелести в этом мире, и конечно, научиться танцевать, как никто другой. Злой Гринч похищает сказочный посох и девочка оказывается в плену у гномов. Преодолевая чинимые препятствия и трудности, Настенька понимает – для того чтобы сбылись мечты, волшебный посох вовсе не нужен. Надо не просто чего-то захотеть, а вложить частичку своей души, и тогда обязательно всё получится.  В фестивале&nbsp;задействованы участники хореографических студий культурно-досугового центра «Южный». Красочные костюмы и декорации оставят незабываемые впечатления, подарят хорошее настроение и много положительных эмоций. Приходите всей семьёй!",0
359,Концерт группы «Наутилус Помпилиус»,0,16 ноября 2018,Москва,1000 — 3000,12+,https://www.2do2go.ru/uploads/14b16c5fddeb254cc4213c4900f1e88f_w500_h500.jpg,0,0
360,"Когда мы едины, мы непобедимы",0,22 сентября 2017,Москва,0,0+,https://www.2do2go.ru/uploads/10d5966033f3005cddd763492f0e74b9_w500_h500.jpg,"Культурный центр поселка им. Кирова приглашает всех желающих на концерт студии патриотической песни «Офицеры России». В программе прозвучат авторские произведения артистов студии военно-патриотической песни «Офицеры России». Вы услышите песни в исполнении Константина Карачевцева и Дмитрия Лика. Их имена уже давно и хорошо знакомо не только любителям авторской песни Коломны, но и жителям других городов Подмосковья. Впрочем, можно очень долго описывать их деятельность, а можно просто прийти на их концерт – ведь в песнях, которые они исполняют, – вся их жизнь, вся их биография, отражение событий. Студия военно-патриотической песни «Офицеры России» основана 18 марта 2014 года лауреатом фестиваля «Крымская волна – 2014», старшим лейтенантом запаса, поэтом, автором-исполнителем Дмитрием Сергеевичем Ликом.<br />",0
361,Эстрадный концерт «Музыка нас связала»,0,29 декабря 2018,Москва,0,6+,https://www.2do2go.ru/uploads/b629ab022845901410ea6a2317ec8b7b_w500_h500.jpg,"29 декабря, в канун Нового года, в 16:00 в БМБУ Дом культуры «Гармония» приглашаем вас окунуться в атмосферу прошлого. Для вас прозвучат мега-хиты, которые в 80–90-е годы взрывали российские дискотеки.  Это музыкальное путешествие станет настоящим новогодним чудом для тех, кто особенно ценит музыку и традиции минувших десятилетий! Если вы хотите погрузиться в ностальгию ярких восьмидесятых и чарующую атмосферу Нового года, берите своих детей и приходите на этот эстрадный концерт.",0
362,Мастер-класс «Новогодний подсвечник»,0,23 декабря 2018,Москва,0,6+,https://www.2do2go.ru/uploads/01a78cf151620b21a643c5ad11b68ee7_w500_h500.jpg,0,0
363,Представление «Новогодняя музыкальная история»,0,27 декабря 2018,Москва,0,6+,https://www.2do2go.ru/uploads/57355f5da44d8298ddef022ad73a2b8e_w500_h500.jpg,"22, 26 и 27 декабря в Доме культуры «Гармония» состоится необычный спектакль-интерактив «Новогодняя музыкальная история».  Дети и родители смогут стать участниками спектакля и погрузиться в атмосферу Нового года. Приглашаем всех желающих посмотреть добрую сказку и принять участие в новогодних играх.&nbsp;  Телефон для справок: +7 (496) 44-51-900.",0
364,Праздник «Невероятный бал для Золушки»,0,28 сентября 2018,Москва,0,0+,https://www.2do2go.ru/uploads/a16ea9befda6a913eaebc8fef4f489fe_w500_h500.jpg,"Всем – всем – всем! Жители сказочного королевства! А, жители сказочного королевства? Это говорю я, королевский герольд! Вы слышите меня?   Ох, до чего же приятное известие велено мне передать вам! Всё готово к ежегодному традиционному балу в королевском дворце. В этом году мы приготовили для вас театрализованное представление с песнями и танцами!  Приглашённые на бал, а, приглашённые на бал? Не забудьте, что вы приглашены! И готовьте скорее костюмы, а то не успеете и придётся звать добрую фею! Каждый сможет продемонстрировать свой костюм, потому что после представления в фойе состоится бал, на котором мы устроим настоящее сказочное дефиле. А лучшие костюмы будут отмечены наградами! На балу непременно произойдёт что-нибудь удивительное, ведь недаром наше королевство сказочное!  Приходите, честное слово – не пожалеете!",0
365,Фестиваль народного творчества «Праздник танца – 2018»,0,29 апреля 2018,Москва,0,6+,https://www.2do2go.ru/uploads/770a69204a3943831020ad3d7a5e299a_w500_h500.jpg,0,0
366,Сказка «Как кощей жениться надумал»,0,28 декабря 2018,Москва,100,0+,https://www.2do2go.ru/uploads/b01a8da194880094cd505a11052764ff_w500_h500.jpg,"Скоро Новый год... А значит, время сказок и волшебства! Сказка «Как кощей жениться надумал» в Доме культуры – это яркая, оригинальная, смешная история о Кощее Бессмертном, который надумал жениться на красавице Василисе Прекрасной,&nbsp;помогает ему в этом Баба-яга, но Иван Бравое Дело и Птица-хранительница мешают планам злодея.  Взрослого зрителя сказка возвращает в далекое детство, а маленьких гостей уводит в чудесный мир волшебства и чудес. Необычный грим, яркие костюмы, настоящая игра актёров – все это неотъемлемая часть новогодней сказки, которая не оставит равнодушным любого зрителя.",0
367,Концерт «Если снежинка не растает»,0,26 декабря 2018,Москва,0,0+,https://www.2do2go.ru/uploads/78d091f3d65e3975f23c5203305e1d06_w500_h500.jpg,"26 декабря на сцене Дома культуры «Строитель» состоится грандиозный праздничный концерт! Лучшие коллективы и артисты в этот день поздравят зрителей поселка с наступающим Новым годом.  Праздничная новогодняя музыка, яркие костюмы, по-новогоднему украшенный зал – все это неотъемлемая часть предстоящего мероприятия. Финальным завершением концерта, по сложившейся традиции, станет выход на сцену Деда Мороза и Снегурочки, которые поздравят зрителей и участников концерта с наступающим Новым годом, зажгут все вместе новогоднюю елку! ",0
368,Конкурс красоты Miss kids 2018,0,30 ноября 2018,Москва,0,0+,https://www.2do2go.ru/uploads/1fd5dba02740d42d2c14c35627215360_w500_h500.jpg,"10 самых талантливых, уверенных, красивых девочек от 5 до 9 лет со своими мамами предстанут на суд зрителей и строгого жюри. Конкурс красоты впервые проходит в ДК «Строитель», от этого интерес к нему особо повышен.  Конкурс будет состоять из нескольких этапов: видеопрезентация «Я и мир, который меня окружает», интеллектуальный конкурс «Вопрос-ответ», визитка «Творческий номер», финальное дефиле в осенних платьях. Участницы будут соревноваться в сообразительности, креативности и артистизме.  Оценивать конкурсанток будет жюри из четырех человек. В конце мероприятия каждая участница получит грамоту участника и ценный подарок. ",0
369,"Спектакль «Сон в зимнюю ночь, или О чем поют ангелы...»",0,28 декабря 2018,Москва,от 250,12+,https://www.2do2go.ru/uploads/0abb99dc0154079824833fdb73caa841_w500_h500.jpg,"Нет на свете такого человека, кто бы ни любил новогодних и рождественских историй. Историй, наполненных добротой и любовью, которые смягчают наши сердца и отвлекают от бесконечной суеты жизни. В последнюю предновогоднюю неделю Культурный центр «Усадьба Кривякино» подарит вам такое чудо. Артисты детско-юношеской театральной студии «Аном@лия» вместе с режиссером Любовью Cусской с радостью подарят вам его! Чудо по имени Театр…  Спектакль «Сон в зимнюю ночь, или О чем поют ангелы...» рассказывает о необычном ночном приключении дворянской девочки Лизоньки. Что с ней случилось, рассказывать не станем. Скажем только, что эта очень добрая и сказочная история будет понятна и интересна как ребенку, так и взрослому. В ней будет много музыки, душевной теплоты и рождественских чудес. После спектакля вы будете приглашены на мастер-класс, где своими руками сможете сделать новогодний сувенир. Помимо этого вы сможете сфотографироваться и пообщаться с героями спектакля. Для детей 8–12 лет.",0
370,Фестиваль «Чудные ёлки»,0,20 января 2019,Москва,0,0+,https://www.2do2go.ru/uploads/4a20ebfe3b94a89c014d345fdc41d6bc_w500_h500.jpg,"Это самое смелое, стильное, оригинальное событие городского искусства 2018 года в городе Воскресенске!  Перед главным домом усадьбы Кривякино появится арт-аллея инсталляций из чудных ёлочек, созданных по дизайну художников и жителей Воскресенска. Креативные идеи, яркая фантазия и мастерство дизайнеров и творчески настроенных воскресенцев никого не оставят равнодушными!  Наша цель – удивить, заинтриговать и, конечно, доставить радость! Милости просим в усадьбу! ",0
371,Программа «Рождественские чтения»,0,21 декабря 2018,Москва,от 150,6+,https://www.2do2go.ru/uploads/c336359b1f4b794d173e143f8daeb24c_w500_h500.jpg,"Проект «Чтение при свечах» – это историко-бытовая зарисовка из жизни русского дворянства. Наши артисты, облаченные в костюмы того времени в воссозданном интерьере усадебного дома, создадут для вас таинственный и бесконечно далекий теперь мир. Это уникальная возможность вырваться из повседневности и окунуться на время в прекрасную атмосферу прошлого столетия.  Приглашаем вас посетить «Рождественские чтения» 21 декабря в 18:00. Под звуки чарующей фортепианной музыки мы будем читать сентиментальную новеллу О. Генри «Дары волхвов» с неожиданной развязкой.",0
372,Выставка «Магия театра»,0,28 января 2019,Москва,50 — 100,6+,https://www.2do2go.ru/uploads/1a962e43e64b5918b8d5ecc5507e6cff_w500_h500.jpg,"Усадьба Кривякино и Школа-студия (институт) им. В. И. Немировича-Данченко при МХАТ им. А. П. Чехова предлагают гостям выставку «Магия театра».  На выставке представлены курсовые работы студентов кафедры сценического костюма Школы-студии МХАТ: макеты костюмов, созданные по эскизам художника Э. П. Маклаковой к спектаклю «Евгений Онегин», «театральные обманки» – имитации вышивки бисером, гладью, металлическими нитями, имитации кружева. Отдельное место в экспозиции занимают эскизы шалей и платочков, выполненные студентами кафедры. ",0
373,Масленица в усадьбе «Кривякино»,0,18 февраля 2018,Москва,0,6+,https://www.2do2go.ru/uploads/919bb73b6f9b9f3a56ef2739a3fabb94_w500_h500.jpg,"Масленичные забавы в этом году пройдут 18 февраля. Событие станет общегородским и на территорию старинной усадьбы по традиции придут жители города Воскресенска.  Особенностью праздника 2018 года станет особый «недельный» сценарий, когда в рамках сюжета мероприятия будут активно и увлекательно «прожиты» все дни масленичной недели. Ведь каждый из них имеет особенную «изюминку». В программе «Масленичных забав»:",0
374,Ночь кино в центре культуры и досуга «Москворецкий»,0,25 августа 2018,Москва,0,12+,https://www.2do2go.ru/uploads/f1e844b74c1058e3c871dc4694a54fca_w500_h500.jpg,"25 августа пройдет акция «Ночь кино». Данная акция проходит уже не первый год и привлекает внимание многих любителей кино. Кинопоказ под открытым небом – это уникальная возможность провести время в компании друзей, близких и знакомых и насладиться кинофильмом на свежем воздухе. В 2018 году были выбраны следующие фильмы: Акция пройдет на территории парка культуры и отдыха «Москворецкий». ",0
375,Творческая встреча с Александром Пашутиным,0,25 августа 2018,Москва,0,0+,https://www.2do2go.ru/uploads/1dcd8303909a95436e10f218b76ec1cd_w500_h500.jpg,"Отличная новость для всех любителей и почитателей театра и кино. В Воскресенске состоится творческая встреча с артистом театра и кино Александром Пашутиным.  Под открытым небом, на мини-эстраде известный артист проведет беседу о своем выборе профессии, театре, кино, о своей биографии и фильмографии, а также расскажет о всех прелестях работы артиста.  Александр Пашутин снялся более чем в 190 картинах советского и российского кино.  Известность ему принесли такие картины, как   ",0
376,Праздник «Праздник Победы! Праздник весны!»,0,8 мая 2018,Москва,0,0+,https://www.2do2go.ru/uploads/40b669e8762275434cca81d26c79460a_w500_h500.jpg,Программа мероприятия:,0
377,Праздник «Парк приглашает друзей!»,0,1 мая 2018,Москва,0,0+,https://www.2do2go.ru/uploads/c2e6a18f905ad22d26d9d13d39ea8234_w500_h500.jpg,"Центральной площадкой празднования 1 Мая в городском поселении Воскресенск по традиции станет парк на улице Дзержинского в южной части города.  Поздравить жителей с Праздником Весны и Труда приедут коллективы города и района. На протяжении всего дня здесь выступят коллективы Центра культуры и досуга «Москворецкий», для детей будут организованы мастер-классы.  Парк – место, где приятно отдыхать всей семьёй. После концерта вечер продолжится кинопоказом на открытом воздухе от «Мособлкино». Насыщенная программа ждёт всех пришедших на праздник. Следите за афишами.",0
378,Зимний парк,0,1 декабря 2017,Москва,0,0+,https://www.2do2go.ru/uploads/3cbdda910926e7a15ecad4f1915dbd93_w500_h500.jpg,"Ежегодно, 1 декабря – в первый день зимы, на танцплощадке Центра культуры и досуга «Москворецкий» состоится праздничное мероприятие.  В начале праздника вас ждёт детская театрализованная программа и праздничная дискотека. Праздник продолжится огненным шоу с элементами пиротехники (г. Москва). Мероприятие закончится продолжительным, красочным фейерверком. Но главным событием праздничного вечера станет торжественное включение новогодней елки, установленной в центре танцплощадки ЦКиД «Москворецкий». Губернаторская программа «Парки Подмосковья».<br />",0
379,Игровая программа «Яблочный Спас»,0,19 августа 2018,Москва,0,6+,https://www.2do2go.ru/uploads/4d8806c87d362540c78457bb91b24895_w500_h500.jpg,"Дом культуры деревни Ратчино приглашает всех желающих на традиционный ежегодный праздник Яблочный Спас, который пройдет в рамках Дня двора. Вас ждут яркие концертные номера художественной самодеятельности Дома культуры деревни Ратчино, настольные и подвижные игры на свежем воздухе, творческие мастер-классы, кулинарный конкурс «Пальчики оближешь» на лучший яблочный пирог, а также семейный квест, детские батуты, сладкая вата и многое другое.  Приходите всем двором душевно и по-добрососедски встретить праздник, отдохнуть и повеселиться!",0
380,Самым любимым и родным,0,25 ноября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/3769a4a25e6a77383ff4793a4ef8654b_w500_h500.jpg,0,0
381,Твой ход,0,28 октября 2017,Москва,0,0+,https://www.2do2go.ru/uploads/31fb476908c5ed6b2bfd217754186a1b_w500_h500.jpg,"Дом культуры деревни Ратчино приглашает всех, кто хочет весело и с пользой провести осенний вечер в дружной компании любителей настольных игр.  Здесь вы сможете сразиться в логике и эрудиции с любым соперником в индивидуальной, парной или командной игре. Вашему вниманию представлен большой выбор настольных игр: от добрых классических – шашки, шахматы, лото, домино, до популярных и современных – «Дженга», «Мафия», «Крокодил», «Кто я?» и других.  Станьте победителем в интеллектуальной борьбе! Приходите сами и приводите друзей.",0
382,Игровая программа «Анимашки»,0,27 октября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/e3459733dc4086b77cf6cfa09c53dcad_w500_h500.jpg,"Дом культуры деревни Ратчино приглашает своих маленьких друзей на веселую игровую программу, во время которой все превратятся в любимых мультипликационных героев. Ребятишек будет встречать озорная обезьянка, которая приготовила для участников много очень веселых заданий. В этот день их ждет необыкновенная костюмированная дискотека, веселые конкурсы, забавные головоломки и непростые задания, а также конкурс рисунков любимых героев. В завершение мероприятия состоится мультпоказ.  Подготовьтесь к празднику заранее – приготовьте костюмы и пересмотрите любимые мультики!",0
383,Развлекательная программа «Чемпионы»,0,22 октября 2017,Москва,0,0+,https://www.2do2go.ru/uploads/5ef083162223ec48fff4b519a9cf78a0_w500_h500.jpg,"Дом культуры деревни Ратчино приглашает всех любителей подвижного и активного отдыха на спортивно-игровую программу «Чемпионы». Любителей активного образа жизни ждут командные соревнования, профилактическая беседа о вредных привычках, а также состязания по общей физической подготовке среди мальчиков и девочек в трех возрастных категориях: 6–8 лет, 9–12 лет, от 13 лет и старше. В упражнениях на пресс, отжимания, челночном беге, прыжках в длину и через скакалку каждый оценит свою силу, быстроту и выносливость. Победителей ждут призы.  Для того, чтобы каждый участник смог отдохнуть, творческие коллективы Дома культуры подготовили замечательные номера, которые покажут между этапами соревновательной программы. Организаторы обращают внимание, что для удобства участия в программе приветствуется спортивная форма одежды.",0
384,Вам мудрость подарила годы,0,1 октября 2017,Москва,0,0+,https://www.2do2go.ru/uploads/2d7aa34cb6c6c0b589d05ab603c866ee_w500_h500.jpg,"1 октября пройдет праздничный концерт, посвященный Дню пожилого человека. Собравшихся в зале поздравит глава сельского поселения Корягин С. Н. В программе мероприятия – вокальные номера, танцевальные и театрализованные композиции, подготовленные работниками Дома культуры и участниками художественной самодеятельности. Выступающие выразят слова благодарности людям старшего поколения за труд, жизненный опыт и мудрость, которые они передают подрастающему поколению.",0
385,Масленица в центре «Радуга»,0,18 февраля 2018,Москва,0,0+,https://www.2do2go.ru/uploads/dfc6e2a026d88ca35db30fd760c41124_w500_h500.jpg,0,0
386,До чего прекрасна эта осень,0,6 октября 2017,Москва,0,0+,https://www.2do2go.ru/uploads/f04e3936e201a89fafc8514a889ce8d0_w500_h500.jpg,"В Культурно-досуговом центре «Радуга» пройдет праздничный концерт, посвященный Дню пожилого человека. Собравшихся в зале поздравит глава сельского поселения Корягин С. Н. На концерте, посвященном Дню пожилого человека, вы увидите вокальные номера, танцевальные и театрализованные композиции, подготовленные работниками Дома культуры и участниками художественной самодеятельности.  Выступающие выразят слова благодарности людям старшего поколения за труд, жизненный опыт и мудрость, которые они передают подрастающему поколению.  День пожилого человека – особенный праздник, день уважения и почитания, это праздник, который объединяет поколения.     ",0
387,Турнир «Крестики-нолики»,0,17 сентября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/50138dc7061b7d545dc93d5b90e08f6c_w500_h500.jpg,"На территории сельского поселения Куликовское пройдет турнир по игре в «Крестики-нолики». Основная идея – это игра в игре. Она представляет собой подлинную игру в «Крестики-нолики». Развивает интерес к творческому поиску оригинальных решений, быстроту реакции и сообразительность. В игре важна как сама конкурсная система с четким, понятным заданием, так и возрастающий интерес к игре, азарт борьбы, которая побуждает детей думать, действовать, применять свои знания на практике. «Крестики-нолики» развивают не только логическое мышление, но и внимание, наблюдательность, поскольку, стремясь к собственной победе, игрок после каждого хода обязан тщательно анализировать сложившуюся на поле ситуацию и мешать выиграть сопернику.",0
388,Яблочный Спас не пройдёт без нас,0,19 августа 2017,Москва,0,6+,https://www.2do2go.ru/uploads/b786aa8829ce2d75406f12fa0f26067b_w500_h500.jpg," Сельский клуб приглашает всех гостей и жителей села вспомнить народные традиции и весело отдохнуть в дружной компании. 19 августа на мероприятии, посвященном Яблочному Спасу, вас ждет множество интересных событий. Ведущие познакомят участников с историей возникновения праздника. Различные интересные конкурсы, веселые игры, загадки, пословицы, песни и хороводы, чаепитие с яблочными пирогами и яблоками с медом станут залогом прекрасного настроения. В завершение программы всех ждет зажигательная дискотека. Приходите! Приносите яблоки, хорошее настроение и приводите своих друзей.",0
389,Назад в восьмидесятые,0,21 октября 2017,Москва,200,18+,https://www.2do2go.ru/uploads/e5c3ab2830301e30afb258de23f0b24f_w500_h500.jpg," Дом культуры села Косяково предлагает вам отвлечься от осенней хандры и устроить яркий праздник!  21 октября в Доме культуры состоится развлекательная программа для тех, кому за 30. Несколько слов о дресс-коде вечера: «Чем пестрее – тем круче!» – именно таким лозунгом можно охарактеризовать молодежную моду 1980-х годов. Поэтому яркие надписи и принты, пришитая к одежде бахрома, стразы, блестки, цветные лосины и начесы в стиле той эпохи приветствуются.  Вас ждут музыкальные номера, живой вокал, интересные викторины, веселые конкурсы, розыгрыши призов и, конечно, зажигательная дискотека 80-х. Скучно не будет никому.  Количество билетов ограничено.",0
390,Поёт село родное,0,26 августа 2017,Москва,0,6+,https://www.2do2go.ru/uploads/d863701e96c9f8f1e316e497969b2be9_w500_h500.jpg,0,0
391,Маленькая мисс,0,20 августа 2017,Москва,0,6+,https://www.2do2go.ru/uploads/b719605ab92e85f88f320a8c28cd9c37_w500_h500.jpg,0,0
392,Дети и улица,0,6 августа 2017,Москва,0,6+,https://www.2do2go.ru/uploads/02df4b4bc29ea0de293f591232d6924e_w500_h500.jpg,0,0
393,Летние старты,0,5 августа 2017,Москва,0,6+,https://www.2do2go.ru/uploads/c96aed70cf969c768a20772c3e81dfaa_w500_h500.jpg,0,0
394,Загадочный мир цветов,0,30 сентября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/42feec9af85a4748a16e2e006d9d92b9_w500_h500.jpg,"Сельский клуб деревни Городище радушно приглашает любителей домашних цветов и всех, кто хочет отдохнуть от домашних забот, на познавательную программу «Загадочный мир цветов». Королевой вечера станет фиалка, ведь именно ее чествуют в сентябре – 29 сентября объявлено Международным днем фиалок. Приурочена эта дата ко дню рождения знаменитого селекционера Б. М. Макуни. Именно он показал всему миру фиалку во всей красе и заставил полюбить этот роскошный цветок. Совершая увлекательное путешествие в мир цветов, участники мероприятия узнают много нового и интересного из жизни этих прекрасных созданий природы. Во время программы будут звучать самые красивые песни и стихи о цветах, а это значит, что уютная обстановка обеспечена.",0
395,Накорми четвероногого друга,0,20 августа 2017,Москва,0,6+,https://www.2do2go.ru/uploads/9fa9939d5b64d5731724c3562d7694be_w500_h500.jpg,"К Международному дню бездомных животных 20 августа в сельском клубе деревни Городище пройдет конкурс на лучший плакат «Ты в ответе за того, кого приручил». Приходите и создавайте свой плакат в поддержку брошенных животных. Лучшие работы будут размещены на выставке в здании сельского клуба и на страницах социальных сетей. Эта добрая акция отзовётся в каждом неравнодушном сердце. Участники обязательно обсудят, как важно дарить тепло своей души четвероногим друзьям, особенно когда они в беде! Не проходите мимо! Спешите творить добро!",0
396,"Эх, яблочко",0,19 августа 2017,Москва,0,16+,https://www.2do2go.ru/uploads/adbe191eb3685361faf935c85f07a4c4_w500_h500.jpg,"«Эх, яблочко» – так называется танцевально-развлекательная программа для молодёжи, приуроченная ко дню Яблочного Спаса. Она пройдёт 19 августа в 20:00 в сельском клубе деревни Городище. «Яблочко» – танец, яблочко – украшение, яблочко – развлечение – и это не все значения привычного всем слова, которые проявятся по время  танцевально-развлекательной программы. В этот вечер вы сможете потанцевать, развлечься от души и хорошенько повеселиться. Гостей ждет множество конкурсов, игр, и, конечно же, зажигательная музыка. В праздничной атмосфере вы отдохнете от души и потанцуете под любимые хиты в веселой компании.<br />",0
397,Программа «Путешествие в мультиленд»,0,22 октября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/ffa36e90971d3be64cb49d32adbf6256_w500_h500.jpg,"Мультфильмы – это одно из самых любимых развлечений для зрителей любого возраста, как для самых маленьких, так и для взрослых.  22 октября Дом культуры села Федино приглашает всех желающих прийти дружной компанией, чтобы посмотреть мультфильмы и поиграть в веселые игры. В этот день добрые мультяшные герои приготовят для участников оригинальные конкурсы и викторины. Чтобы никто не устал, между конкурсами будут звучать веселые детские песни. Завершится мероприятие показом добрых советских мультипликационных фильмов.",0
398,Конкурсная программа «Мисс Осень – 2017»,0,19 октября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/02acf52f3ed17bdd7f5377132ef4b01a_w500_h500.jpg,"Дом культуры приглашает всех на конкурс красоты, таланта и творчества «Мисс Осень – 2017». Юные красавицы станут участницами необыкновенного конкурса – каждая претендентка сможет раскрыть свою индивидуальность, продемонстрировав свои творческие способности, умения и навыки. В этот день каждую участницу ожидает множество интересных и неординарных заданий. Зрителей в этот день ждет веселая и праздничная атмосфера. Творческие коллективы будут поддерживать участниц конкурса своими яркими выступлениями. ",0
399,Интеллектуальная программа «Отгадай-ка!»,0,14 октября 2017,Москва,0,6+,https://www.2do2go.ru/uploads/eabdf3a527248a088609fcbf72f3cfbe_w500_h500.jpg," Дом культуры приглашает всех любителей загадок принять участие в интеллектуально-игровой программе для детей «Отгадай-ка!». В этот день участникам очень понадобятся смекалка, логическое мышление, сообразительность и находчивость. Ребятам предстоит ответить на интересные вопросы, разгадать необычные загадки с подвохом и справиться с разными испытаниями. После окончания мероприятия самые активные участники получат сладкие призы. ",0
